# L9 File Metrics
# =================
# Format: path/to/file.py | Lines: N | Classes: N | Functions: N
# Use for: Finding large files, complexity hotspots

| File | Lines | Classes | Functions | Async |
| `codegen/dev_layer/modules/code_planning.py` | 274 | 5 | 8 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/agent_controller.py` | 274 | 1 | 3 | 3 |
| `tests/memory/test_packet_envelope_immutability.py` | 273 | 2 | 14 | 0 |
| `current_work/Compiler + Dev Layer/Knowledge Harvester + Compiler - Complete System/governance_layers/ca_governance/report_generator.py` | 273 | 3 | 6 | 0 |
| `current_work/01-20-2026/Knowledge Harvester + Compiler - Complete System/governance_layers/ca_governance/report_generator.py` | 273 | 3 | 6 | 0 |
| `tests/core/bootstrap/test_prompt_defense.py` | 272 | 10 | 31 | 0 |
| `current_work/01-21-2026/Infro As Code - IaC - Kubernetes - AIOS-(K8s)/neural_substrate.py` | 272 | 3 | 16 | 0 |
| `tests/core/schemas/test_content_hash_integrity.py` | 271 | 5 | 14 | 0 |
| `orchestrators/pattern/metrics.py` | 271 | 1 | 9 | 0 |
| `agents/cursor/cursor_neo4j_query.py` | 269 | 0 | 3 | 0 |
| `memory/substrate_alignment.py` | 268 | 2 | 3 | 7 |
| `tests/integration/test_unified_graph.py` | 268 | 0 | 5 | 9 |
| `current_work/Neural-Symbolic Orchestration/test_l9_aios_v5.py` | 268 | 4 | 2 | 8 |
| `core/agents/bootstrap/phase_7_verify_and_lock.py` | 266 | 0 | 0 | 1 |
| `core/schemas/tests/test_packet_envelope.py` | 266 | 7 | 24 | 0 |
| `api/routes/reasoning.py` | 266 | 2 | 1 | 3 |
| `igor/DONE!/tokenizer/core/tokenizer/validator.py` | 264 | 1 | 10 | 0 |
| `igor/DONE!/audit-tools/orchestrators_action_tool_orchestrator.py` | 263 | 1 | 1 | 3 |
| `runtime/long_plan_tool.py` | 262 | 0 | 0 | 3 |
| `world_model/nodes/update_world_model_node.py` | 262 | 1 | 1 | 1 |
| `scripts/memory/delete_trash_embeddings.py` | 262 | 0 | 0 | 2 |
| `current_work/DONE/Observability/observability_models.py` | 262 | 15 | 4 | 0 |
| `core/resilience/mixin.py` | 261 | 1 | 0 | 1 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/packet_router.py` | 261 | 2 | 6 | 3 |
| `scripts/memory/cleanup_trash_embeddings_via_api.py` | 261 | 0 | 1 | 2 |
| `orchestration/email_task_router.py` | 261 | 0 | 2 | 0 |
| `data/l9-phase0-to-6-execution.py` | 261 | 3 | 13 | 0 |
| `services/research/tools/tool_resolver.py` | 261 | 1 | 6 | 1 |
| `scripts/memory/execute_cleanup_and_reindex.py` | 260 | 0 | 0 | 3 |
| `current_work/Compiler + Dev Layer/Knowledge Harvester + Compiler - Complete System/governance_layers/l_agent_runtime/foresight_engine.py` | 260 | 4 | 8 | 0 |
| `current_work/01-20-2026/Knowledge Harvester + Compiler - Complete System/governance_layers/l_agent_runtime/foresight_engine.py` | 260 | 4 | 8 | 0 |
| `services/research/agents/base_agent.py` | 260 | 1 | 5 | 3 |
| `core/schemas/upcaster_registry.py` | 259 | 1 | 10 | 0 |
| `igor/DONE!/audit-tools/tests_orchestrators_test_action_tool_orchestrator.py` | 259 | 1 | 4 | 4 |
| `current_work/DONE/AUTOWIRING/upcaster_registry.py` | 259 | 1 | 10 | 0 |
| `core/tools/reflection_tools.py` | 258 | 0 | 0 | 5 |
| `tests/test_tool_registry.py` | 258 | 4 | 20 | 2 |
| `igor/DONE!/tokenizer/core/tokenizer/tests/test_tokenizer.py` | 257 | 0 | 12 | 0 |
| `services/research/graph_runtime.py` | 257 | 1 | 2 | 7 |
| `tests/services/symbolic_computation/test_integration.py` | 256 | 5 | 16 | 7 |
| `codegen/dev_layer/runtime/enforcement.py` | 256 | 6 | 10 | 0 |
| `core/agents/bootstrap/phase_5_bind_tools.py` | 255 | 1 | 0 | 2 |
| `tests/workers/test_anomaly_classifier.py` | 255 | 5 | 2 | 11 |
| `igor/DONE!/tokenizer/core/tokenizer/classifier.py` | 255 | 1 | 8 | 0 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.twilio_adapter/tests/test_twilio_adapter.py` | 254 | 3 | 5 | 8 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.calendar_adapter/tests/test_calendar_adapter.py` | 254 | 3 | 5 | 8 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.email_adapter/tests/test_email_adapter.py` | 254 | 3 | 5 | 8 |
| `scripts/research/send_perplexity_spec_request.py` | 254 | 0 | 3 | 0 |
| `api/webhook_mac_agent.py` | 254 | 1 | 2 | 1 |
| `mcp_memory/tests/test_memory.py` | 253 | 0 | 0 | 8 |
| `igor/DONE!/audit-memory/orchestrators_memory_housekeeping.py` | 252 | 1 | 1 | 5 |
| `igor/DONE!/tokenizer/core/tokenizer/task.py` | 252 | 5 | 11 | 0 |
| `tests/core/bootstrap/conftest.py` | 251 | 7 | 15 | 12 |
| `tests/workers/test_violation_tracker.py` | 251 | 4 | 11 | 4 |
| `.github/scripts/generate-ai-collab-report.py` | 251 | 0 | 6 | 0 |
| `igor/DONE!/audit-memory/memory_migration_runner.py` | 251 | 1 | 2 | 8 |
| `runtime/gmp_tool.py` | 250 | 0 | 0 | 1 |
| `api/tools/router.py` | 250 | 2 | 1 | 3 |
| `igor/DONE!/audit-memory/core_schemas_ws_event_stream.py` | 250 | 4 | 0 | 0 |
| `current_work/DONE/AUTOWIRING/test_mcp_server_registry.py` | 249 | 0 | 10 | 0 |
| `runtime/git_tool.py` | 248 | 0 | 0 | 1 |
| `tests/runtime/test_mcp_server_registry.py` | 246 | 0 | 10 | 0 |
| `memory/dead_letter.py` | 245 | 2 | 2 | 5 |
| `scripts/setup_gmail_accounts.py` | 245 | 0 | 2 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/packet_validator.py` | 244 | 2 | 5 | 0 |
| `services/research/graph_state.py` | 244 | 3 | 1 | 0 |
| `current_work/DONE/AUTOWIRING/orchestrator_registry.py` | 243 | 0 | 9 | 0 |
| `scripts/research/extract_perplexity_pack.py` | 242 | 0 | 3 | 0 |
| `api/routes/research.py` | 242 | 2 | 1 | 3 |
| `current_work/DONE/AUTOWIRING/policy_registry.py` | 242 | 1 | 7 | 0 |
| `igor/DONE!/audit-tools/runtime_long_plan_tool.py` | 241 | 0 | 0 | 3 |
| `current_work/DONE/AUTOWIRING/agent_registry.py` | 241 | 0 | 9 | 0 |
| `_archived/symbolic_computation/utils.py` | 240 | 1 | 8 | 0 |
| `current_work/DONE/Phased Upgrades/Stage 1 - Phase 1-6/neo4j_backend.py` | 240 | 1 | 1 | 8 |
| `current_work/Governance Upgrade-Cursor/Cursor Governance Audit/script.py` | 240 | 0 | 0 | 0 |
| `current_work/Governance Upgrade-Cursor/Cursor Governance Analysis & Activation Plan/script.py` | 240 | 0 | 0 | 0 |
| `services/symbolic_computation/utils.py` | 240 | 1 | 8 | 0 |
| `tests/integration/test_closed_loop_learning.py` | 238 | 3 | 4 | 3 |
| `codegen/templates/python/module-template.py` | 238 | 0 | 0 | 3 |
| `current_work/DONE/GMP Stage 2 - Tools & Memory/long_plan_tool.py` | 237 | 0 | 0 | 3 |
| `ci/check_tool_naming.py` | 235 | 0 | 4 | 0 |
| `igor/DONE!/audit-memory/orchestrators_memory_orchestrator.py` | 235 | 1 | 1 | 6 |
| `core/commands/schemas.py` | 234 | 8 | 2 | 0 |
| `igor/DONE!/audit-tools/services_research_tools_tool_resolver.py` | 234 | 1 | 6 | 1 |
| `tests/memory/test_agent_persistence.py` | 233 | 3 | 7 | 8 |
| `services/research/insight_extractor.py` | 233 | 1 | 4 | 1 |
| `memory/warming_models.py` | 232 | 10 | 1 | 0 |
| `core/observability/exporters.py` | 231 | 6 | 7 | 6 |
| `core/resilience/retry.py` | 231 | 2 | 2 | 1 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.calendar_adapter/clients/calendar_adapter_client.py` | 231 | 2 | 2 | 9 |
| `codegen/Symbolic CodeGen/Supplemental Files/symbolic_computation_utils.py` | 231 | 1 | 8 | 0 |
| `collaborative_cells/cell_registry.py` | 230 | 0 | 8 | 0 |
| `agents/codegenagent/extract_yaml_specs.py` | 229 | 0 | 4 | 0 |
| `tests/test_memory_adapter.py` | 227 | 2 | 8 | 7 |
| `igor/DONE!/audit-tools/runtime_gmp_tool.py` | 227 | 0 | 0 | 1 |
| `core/runtimes/react_runtime.py` | 226 | 2 | 5 | 1 |
| `runtime/gmp_approval.py` | 226 | 0 | 0 | 7 |
| `runtime/tool_call_wrapper.py` | 226 | 0 | 2 | 2 |
| `agents/codegenagent/__main__.py` | 226 | 0 | 1 | 3 |
| `igor/DONE!/audit-tools/runtime_git_tool.py` | 226 | 0 | 0 | 1 |
| `current_work/DONE/GMP Stage 1 - Tools/gmp_tool.py` | 226 | 0 | 0 | 1 |
| `current_work/DONE/GMP Stage 2 - Tools & Memory/gmp_tool.py` | 226 | 0 | 0 | 1 |
| `current_work/DONE/GMP Stage 2 - Tools & Memory/git_tool.py` | 226 | 0 | 0 | 1 |
| `runtime/mcp_tool.py` | 225 | 0 | 0 | 1 |
| `memory/governance_patterns.py` | 224 | 2 | 3 | 0 |
| `codegen/symbolic/candidates.py` | 224 | 1 | 5 | 0 |
| `core/commands/parser.py` | 223 | 0 | 3 | 0 |
| `email_agent/config.py` | 223 | 1 | 6 | 0 |
| `tests/memory/test_cypher_templates.py` | 222 | 3 | 10 | 4 |
| `codegen/symbolic/verifier.py` | 222 | 1 | 5 | 0 |
| `current_work/DONE/AUTOWIRING/test_agent_registry.py` | 222 | 16 | 12 | 0 |
| `services/ocr_engine.py` | 222 | 0 | 2 | 0 |
| `memory/checkpoint/cursor_checkpoint_manager.py` | 221 | 1 | 1 | 2 |
| `memory/extractor/code_extractor.py` | 221 | 1 | 3 | 0 |
| `tests/test_l_cto_kernel_activation.py` | 221 | 3 | 12 | 0 |
| `tests/agents/test_agent_registry.py` | 221 | 16 | 12 | 0 |
| `codegen/Symbolic CodeGen/Supplemental Files/symbolic_computation_models.py` | 220 | 6 | 2 | 0 |
| `current_work/DONE/Phased Upgrades/Stage 1 - Phase 1-6/telemetry.py` | 220 | 1 | 9 | 0 |
| `tests/docker/test_migrations.py` | 218 | 3 | 9 | 0 |
| `current_work/Compiler + Dev Layer/Knowledge Harvester + Compiler - Complete System/governance_layers/l_agent_runtime/agent_state.py` | 218 | 3 | 15 | 0 |
| `current_work/01-20-2026/Knowledge Harvester + Compiler - Complete System/governance_layers/l_agent_runtime/agent_state.py` | 218 | 3 | 15 | 0 |
| `core/agents/bootstrap/phase_4_load_identity.py` | 217 | 0 | 0 | 1 |
| `world_model/__init__.py` | 217 | 0 | 0 | 0 |
| `api/llm.py` | 217 | 0 | 3 | 0 |
| `ci/check_dependency_patterns.py` | 216 | 0 | 2 | 0 |
| `services/symbolic_computation/core/models.py` | 216 | 10 | 0 | 0 |
| `tests/integration/test_l_cto_memory_governance_integration.py` | 215 | 2 | 2 | 4 |
| `services/research/agents/critic_agent.py` | 214 | 1 | 1 | 2 |
| `memory/extractor/memory_extractor.py` | 213 | 1 | 5 | 0 |
| `codegen/symbolic/analyzer.py` | 213 | 2 | 7 | 0 |
| `scripts/memory/generate_delete_sql.py` | 213 | 0 | 1 | 2 |
| `api/auth.py` | 213 | 1 | 2 | 1 |
| `dev/tools/global_state_audit.py` | 213 | 1 | 5 | 0 |
| `current_work/01-21-2026/Infro As Code - IaC - Kubernetes - AIOS-(K8s)/test_l9_aios_v5.py` | 213 | 4 | 2 | 8 |
| `igor/DONE!/audit-memory/memory_extractor_code_extractor.py` | 212 | 1 | 3 | 0 |
| `igor/DONE!/audit-tools/runtime_mcp_tool.py` | 212 | 0 | 0 | 1 |
| `current_work/DONE/GMP Stage 1 - Tools/mcp_tool.py` | 212 | 0 | 0 | 1 |
| `current_work/DONE/GMP Stage 2 - Tools & Memory/mcp_tool.py` | 212 | 0 | 0 | 1 |
| `api/routes/worldmodel.py` | 211 | 0 | 1 | 5 |
| `current_work/Compiler + Dev Layer/Knowledge Harvester + Compiler - Complete System/governance_layers/l_agent_runtime/memory_adapter.py` | 211 | 1 | 8 | 0 |
| `current_work/01-20-2026/Knowledge Harvester + Compiler - Complete System/governance_layers/l_agent_runtime/memory_adapter.py` | 211 | 1 | 8 | 0 |
| `current_work/DONE/Phased Upgrades/Stage 1 - Phase 1-6/bootstrap.py` | 211 | 0 | 0 | 3 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.twilio_adapter/clients/twilio_adapter_client.py` | 209 | 2 | 2 | 7 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.email_adapter/clients/email_adapter_client.py` | 209 | 2 | 2 | 7 |
| `current_work/Compiler + Dev Layer/Knowledge Harvester + Compiler - Complete System/governance_layers/ca_governance/diff_generator.py` | 209 | 3 | 6 | 0 |
| `current_work/01-20-2026/Knowledge Harvester + Compiler - Complete System/governance_layers/ca_governance/diff_generator.py` | 209 | 3 | 6 | 0 |
| `current_work/DONE/Observability/observability_exporters.py` | 209 | 6 | 7 | 6 |
| `current_work/DONE/Observability/observability_init.py` | 209 | 0 | 0 | 0 |
| `core/observability/config.py` | 208 | 1 | 2 | 0 |
| `igor/DONE!/audit-memory/mcp_memory_src_models.py` | 208 | 15 | 0 | 0 |
| `services/pdf_engine.py` | 208 | 0 | 1 | 0 |
| `tools/adr/adr_indexer.py` | 207 | 0 | 4 | 0 |
| `orchestrators/evolution/interface.py` | 207 | 8 | 0 | 4 |
| `mcp_memory/src/rate_limiter.py` | 207 | 3 | 4 | 5 |
| `services/research/agents/planner_agent.py` | 207 | 1 | 2 | 2 |
| `core/governance/protected_files_policy.py` | 206 | 0 | 7 | 0 |
| `tests/services/symbolic_computation/test_validator.py` | 206 | 7 | 25 | 0 |
| `igor/DONE!/audit-memory/memory_governance_patterns.py` | 206 | 2 | 3 | 0 |
| `igor/DONE!/audit-tools/runtime_tool_call_wrapper.py` | 206 | 0 | 2 | 2 |
| `current_work/DONE/AUTOWIRING/test_tool_registry.py` | 206 | 0 | 10 | 14 |
| `tests/runtime/test_tool_registry.py` | 205 | 0 | 10 | 14 |
| `mcp_memory/tests/test_mcp_server_smoke.py` | 205 | 0 | 6 | 3 |
| `memory/smoke_test.py` | 204 | 0 | 0 | 2 |
| `tests/memory/run_all_memory_tests.py` | 204 | 0 | 2 | 0 |
| `current_work/DONE/GMP Stage 1 - Tools/gmp_approval.py` | 204 | 0 | 0 | 7 |
| `current_work/DONE/GMP Stage 1 - Tools/tool_call_wrapper.py` | 204 | 0 | 2 | 2 |
| `current_work/DONE/GMP Stage 2 - Tools & Memory/gmp_approval.py` | 204 | 0 | 0 | 7 |
| `tests/orchestrators/test_action_tool_orchestrator.py` | 203 | 1 | 4 | 4 |
| `orchestrators/world_model/scheduler.py` | 203 | 1 | 3 | 1 |
| `current_work/DONE/Phased Upgrades/Stage 1 - Phase 1-6/memory_api.py` | 203 | 1 | 1 | 6 |
| `scripts/diagnose_memory_search.py` | 202 | 0 | 2 | 0 |
| `current_work/DONE/Phased Upgrades/Stage 1 - Phase 1-6/segments.py` | 202 | 5 | 5 | 0 |
| `codegen/dev_layer/tests/test_e2e_diff_generation.py` | 201 | 4 | 6 | 0 |
| `agents/cursor/scripts/cursor_check_mistakes.py` | 200 | 0 | 2 | 0 |
| `orchestrators/reasoning/adapter_node.py` | 200 | 2 | 3 | 1 |
| `current_work/__Continuous Improvement Loop/CONTINUOUS IMPROVEMENT LOOP SPECIFICATION v1.1/script.py` | 200 | 0 | 0 | 0 |
| `tests/api/test_auth.py` | 199 | 1 | 8 | 0 |
| `tools/adr/adr_validator.py` | 198 | 0 | 3 | 0 |
| `config/rls_config.py` | 198 | 2 | 6 | 0 |
| `core/graph/query/graph_search_query_builder.py` | 197 | 0 | 2 | 0 |
| `igor/DONE!/audit-memory/memory_extractor_memory_extractor.py` | 197 | 1 | 5 | 0 |
| `tools/l9_cli.py` | 196 | 0 | 4 | 0 |
| `tests/core/test_fail_closed_registry.py` | 196 | 1 | 2 | 7 |
| `tests/performance/test_state_bloat.py` | 196 | 1 | 8 | 0 |
| `scripts/memory/delete_trash_via_service.py` | 196 | 0 | 0 | 2 |
| `tests/memory/test_ingestion_transaction.py` | 195 | 1 | 1 | 4 |
| `scripts/research/run_single_deep_research.py` | 195 | 0 | 1 | 0 |
| `current_work/Compiler + Dev Layer/Knowledge Harvester + Compiler - Complete System/governance_layers/governance_integration.py` | 195 | 1 | 8 | 0 |
| `current_work/01-20-2026/Knowledge Harvester + Compiler - Complete System/governance_layers/governance_integration.py` | 195 | 1 | 8 | 0 |
| `core/schemas/universal_schema.py` | 194 | 0 | 1 | 0 |
| `config/research_settings.py` | 194 | 2 | 2 | 0 |
| `orchestrators/meta/interface.py` | 194 | 8 | 0 | 3 |
| `igor/DONE!/audit-memory/tests_memory_test_memory_ingestion.py` | 194 | 0 | 0 | 10 |
| `current_work/DONE/AUTOWIRING/tool_registry.py` | 194 | 0 | 7 | 0 |
| `core/agents/bootstrap/phase_1_load_kernels.py` | 193 | 1 | 0 | 1 |
| `tests/performance/test_memory_benchmarks.py` | 193 | 2 | 11 | 0 |
| `igor/DONE!/L9 Memory Substrate Audit/script_7.py` | 193 | 0 | 0 | 0 |
| `_archived/symbolic_computation/models.py` | 192 | 6 | 2 | 0 |
| `igor/DONE!/audit-memory/memory_smoke_test.py` | 192 | 0 | 0 | 2 |
| `services/symbolic_computation/models.py` | 192 | 6 | 2 | 0 |
| `tests/core/bootstrap/test_executor_governance.py` | 191 | 1 | 5 | 5 |
| `igor/DONE!/audit-tools/api_tools_router.py` | 191 | 2 | 1 | 2 |
| `tests/clients/test_memory_client.py` | 190 | 0 | 1 | 3 |
| `tests/memory/test_ingestion_audit.py` | 187 | 4 | 16 | 0 |
| `igor/DONE!/audit-memory/core_schemas_universal_schema.py` | 187 | 0 | 1 | 0 |
| `igor/DONE!/L9 Memory Substrate Audit/substrate_alignment.py` | 187 | 2 | 2 | 5 |
| `current_work/DONE/Phased Upgrades/Stage 1 - Phase 1-6/redis_cache.py` | 187 | 1 | 2 | 6 |
| `scripts/memory/check_embeddings_via_api.py` | 185 | 0 | 0 | 1 |
| `core/agents/bootstrap/phase_6_wire_governance.py` | 183 | 0 | 0 | 1 |
| `codegen/templates/python/dora-template.py` | 182 | 0 | 0 | 1 |
| `core/agents/bootstrap/phase_0_validate.py` | 181 | 0 | 0 | 1 |
| `igor/DONE!/audit-memory/memory___init__.py` | 181 | 0 | 0 | 0 |
| `current_work/DONE/Observability/observability_l9_integration.py` | 181 | 0 | 0 | 16 |
| `tests/core/governance/test_validation.py` | 180 | 4 | 12 | 0 |
| `tests/api/test_factory_path_safety.py` | 180 | 8 | 12 | 1 |
| `codegen/symbolic/pipeline.py` | 180 | 1 | 2 | 0 |
| `current_work/DONE/GMP Stage 1 - Tools/long_plan_tool.py` | 180 | 0 | 0 | 2 |
| `core/agents/bootstrap/phase_3_bind_kernels.py` | 178 | 0 | 0 | 1 |
| `tests/core/test_moduleregistry.py` | 177 | 0 | 11 | 0 |
| `core/observability/__init__.py` | 175 | 0 | 0 | 0 |
| `core/schemas/__init__.py` | 175 | 0 | 0 | 0 |
| `codegen/dev_layer/am_engine/validate.py` | 174 | 2 | 4 | 0 |
| `services/symbolic_computation/config.py` | 174 | 1 | 2 | 0 |
| `tests/api/test_agent_auth.py` | 173 | 2 | 8 | 0 |
| `api/routes/modules.py` | 173 | 0 | 1 | 1 |
| `tests/memory/test_query_classifier.py` | 172 | 1 | 15 | 0 |
| `mcp_memory/src/embeddings.py` | 172 | 0 | 0 | 5 |
| `memory/semantic_search.py` | 171 | 1 | 0 | 1 |
| `tests/docker/test_env_validation.py` | 171 | 3 | 8 | 0 |
| `tests/os/test_bootstrap.py` | 171 | 0 | 9 | 0 |
| `tests/memory/test_checkpoint_metrics_pool.py` | 169 | 5 | 14 | 0 |
| `current_work/DONE/GMP Stage 2 - Tools & Memory/approvals.py` | 169 | 1 | 1 | 3 |
| `core/moduleregistry.py` | 168 | 3 | 6 | 0 |
| `scripts/refactoring/aios_validate.py` | 168 | 1 | 8 | 0 |
| `current_work/DONE/AUTOWIRING/auto_registry/moduleregistry.py` | 168 | 3 | 6 | 0 |
| `tests/agents/codegenagent/test_c_gmp_engine.py` | 166 | 1 | 8 | 6 |
| `codegen/symbolic/spec.py` | 166 | 5 | 2 | 0 |
| `core/schemas/tests/test_discriminators.py` | 165 | 6 | 14 | 0 |
| `current_work/DONE/AUTOWIRING/cell_registry.py` | 165 | 0 | 7 | 0 |
| `config/memory_substrate_settings.py` | 164 | 2 | 2 | 0 |
| `igor/DONE!/audit-memory/memory_state_manager.py` | 164 | 1 | 2 | 5 |
| `api/webhook_twilio.py` | 163 | 0 | 1 | 1 |
| `tests/memory/test_substrate_semantic.py` | 162 | 1 | 3 | 6 |
| `tests/runtime/test_fail_closed_task_queue.py` | 161 | 1 | 2 | 6 |
| `scripts/agents/run_bootstrap_l_graph.py` | 161 | 0 | 0 | 1 |
| `igor/DONE!/audit-memory/tests_memory_test_memory_adapter_basic.py` | 161 | 1 | 3 | 3 |
| `tools/adr/adr_generator.py` | 160 | 0 | 3 | 0 |
| `tests/world_model/test_wm_integrity.py` | 160 | 0 | 0 | 10 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/anomaly_handler.py` | 160 | 4 | 0 | 2 |
| `current_work/Neural-Symbolic Collective Intelligence/script_2.py` | 160 | 0 | 0 | 0 |
| `current_work/DONE/AUTOWIRING/auto_registry/server.py` | 160 | 0 | 0 | 0 |
| `current_work/DONE/BOOTSTRAP_IMPLEMENTATION_GUIDE/Final delivery package - all files consolidated.py` | 160 | 0 | 0 | 0 |
| `codegen/Symbolic CodeGen/Supplemental Files/symbolic_computation_config.py` | 159 | 2 | 2 | 0 |
| `tests/services/symbolic_computation/test_c_gmp_engine.py` | 158 | 1 | 8 | 6 |
| `current_work/DONE/Observability/observability_config.py` | 158 | 2 | 1 | 0 |
| `runtime/__init__.py` | 157 | 0 | 0 | 0 |
| `tests/test_imports.py` | 157 | 5 | 7 | 0 |
| `tests/memory/test_substrate_alignment.py` | 157 | 3 | 0 | 10 |
| `codegen/dev_layer/tests/test_determinism.py` | 156 | 3 | 6 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/world_model_bridge.py` | 156 | 3 | 1 | 4 |
| `memory/extractor/module_schema_extractor.py` | 155 | 1 | 2 | 0 |
| `config/cursor_langgraph_config.py` | 155 | 1 | 2 | 0 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.twilio_adapter/routes/twilio_adapter.py` | 155 | 0 | 0 | 3 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.calendar_adapter/routes/calendar_adapter.py` | 155 | 0 | 0 | 3 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.email_adapter/routes/email_adapter.py` | 155 | 0 | 0 | 3 |
| `_archived/symbolic_computation/config.py` | 155 | 2 | 2 | 0 |
| `tests/kernel/test_kernel_loader.py` | 154 | 0 | 10 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/escalation_handler.py` | 154 | 4 | 1 | 2 |
| `graph_adapter/packet_node_adapter.py` | 153 | 1 | 2 | 1 |
| `orchestration/__init__.py` | 153 | 0 | 0 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/tensor_coordinator.py` | 152 | 2 | 1 | 3 |
| `tests/performance/test_restart_recovery.py` | 151 | 0 | 0 | 10 |
| `igor/DONE!/L9 Memory Substrate Audit/circuit_breaker.py` | 151 | 3 | 6 | 0 |
| `current_work/DONE/Phased Upgrades/Stage 1 - Phase 1-6/summarizer.py` | 151 | 1 | 2 | 5 |
| `tests/memory/test_memory_ingestion.py` | 149 | 0 | 0 | 10 |
| `tests/services/symbolic_computation/test_code_generator.py` | 149 | 6 | 7 | 5 |
| `igor/DONE!/audit-memory/config_memory_substrate_settings.py` | 149 | 2 | 2 | 0 |
| `tools/mac_protocol.py` | 148 | 4 | 2 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/compliance_checker.py` | 147 | 3 | 2 | 0 |
| `current_work/Compiler + Dev Layer/Knowledge Harvester + Compiler - Complete System/governance_layers/l_agent_runtime/action_registry.py` | 147 | 2 | 7 | 0 |
| `current_work/01-20-2026/Knowledge Harvester + Compiler - Complete System/governance_layers/l_agent_runtime/action_registry.py` | 147 | 2 | 7 | 0 |
| `core/decorators.py` | 145 | 0 | 5 | 0 |
| `tests/agents/test_l_cto_memory_emission.py` | 145 | 1 | 0 | 4 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/domain_packet_handler.py` | 145 | 1 | 2 | 3 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/context_enricher.py` | 145 | 2 | 1 | 1 |
| `mcp_memory/src/db.py` | 145 | 0 | 0 | 7 |
| `igor/DONE!/audit-memory/memory_extractor_module_schema_extractor.py` | 145 | 1 | 2 | 0 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.twilio_adapter/services/twilio_adapter_service.py` | 144 | 1 | 1 | 2 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.calendar_adapter/services/calendar_adapter_service.py` | 144 | 1 | 1 | 2 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.email_adapter/services/email_adapter_service.py` | 144 | 1 | 1 | 2 |
| `codegen/symbolic/selector.py` | 144 | 1 | 2 | 0 |
| `.github/scripts/validate-protected-files.py` | 143 | 0 | 3 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/reflective_auditor.py` | 142 | 2 | 1 | 0 |
| `ir_engine/__init__.py` | 142 | 0 | 0 | 0 |
| `tests/memory/test_extraction_pipeline.py` | 141 | 0 | 0 | 4 |
| `core/protocols/secrets_protocols.py` | 140 | 2 | 0 | 4 |
| `igor/DONE!/audit-memory/tests_memory_test_pruning.py` | 140 | 0 | 0 | 5 |
| `tests/core/test_auto_registry.py` | 139 | 0 | 11 | 0 |
| `tests/memory/test_retrieval_audit.py` | 139 | 2 | 12 | 0 |
| `orchestrators/world_model/interface.py` | 139 | 4 | 0 | 2 |
| `igor/DONE!/audit-tools/tools_mac_protocol.py` | 139 | 4 | 2 | 0 |
| `tests/memory/test_consolidation.py` | 138 | 1 | 4 | 5 |
| `orchestrators/memory/interface.py` | 138 | 4 | 0 | 1 |
| `igor/DONE!/L9 Memory Substrate Audit/query_injection.py` | 138 | 1 | 3 | 0 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.twilio_adapter/config.py` | 137 | 1 | 3 | 0 |
| `services/symbolic_computation/logger.py` | 137 | 1 | 4 | 0 |
| `mac_agent/config.py` | 136 | 1 | 2 | 0 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.calendar_adapter/config.py` | 136 | 1 | 3 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/embedding_processor.py` | 136 | 2 | 3 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/symbolic_reasoner.py` | 136 | 2 | 2 | 0 |
| `orchestrators/agent_execution/interface.py` | 136 | 4 | 0 | 2 |
| `igor/DONE!/audit-memory/tests_memory_test_blob_offload.py` | 136 | 0 | 0 | 6 |
