# ================================================================
# File Metrics
# ================================================================
# Repo:      L9
# Generated: 2026-02-13 21:22 UTC
# Branch:    main (58f7d020)
# Generator: export_repo_indexes.py v3.0.0
# ================================================================

# L9 File Metrics
# =================
# Format: path/to/file.py | Lines: N | Classes: N | Functions: N
# Use for: Finding large files, complexity hotspots

| File | Lines | Classes | Functions | Async |
| `tests/core/bootstrap/conftest.py` | 268 | 7 | 15 | 12 |
| `tests/core/schemas/test_content_hash_integrity.py` | 268 | 5 | 14 | 0 |
| `memory_cache/invalidation_hook.py` | 268 | 2 | 5 | 4 |
| `core/schemas/tests/test_packet_envelope.py` | 267 | 7 | 24 | 0 |
| `.backup/bootstrap-7phase/phase_7_verify_and_lock.py` | 267 | 0 | 0 | 1 |
| `tests/unit/test_di_runtime_config.py` | 266 | 0 | 17 | 0 |
| `api/tools/router.py` | 265 | 2 | 1 | 3 |
| `core/observability/__init__.py` | 264 | 0 | 0 | 0 |
| `scripts/memory/cleanup_trash_embeddings_via_api.py` | 264 | 0 | 1 | 2 |
| `api/routes/reasoning.py` | 264 | 2 | 1 | 3 |
| `services/research/agents/base_agent.py` | 264 | 1 | 5 | 3 |
| `runtime/gmp_tool.py` | 263 | 0 | 0 | 1 |
| `agents/codegenagent/__main__.py` | 263 | 0 | 1 | 3 |
| `world_model/nodes/update_world_model_node.py` | 263 | 1 | 1 | 1 |
| `tests/test_tool_registry.py` | 262 | 4 | 20 | 2 |
| `tests/memory/test_query_cache_and_vector.py` | 262 | 4 | 4 | 16 |
| `scripts/research/send_perplexity_spec_request.py` | 262 | 0 | 3 | 0 |
| `core/models/l9_base_model.py` | 261 | 1 | 8 | 0 |
| `tests/unit/test_memory_substrate_container.py` | 261 | 5 | 10 | 9 |
| `orchestration/email_task_router.py` | 261 | 0 | 2 | 0 |
| `domain_tensor_bridge/packet_validator.py` | 260 | 2 | 5 | 0 |
| `runtime/git_tool.py` | 260 | 0 | 0 | 1 |
| `services/research/tools/tool_resolver.py` | 259 | 1 | 6 | 1 |
| `tools/adr/adr_validator.py` | 258 | 0 | 3 | 0 |
| `core/governance/protected_files_policy.py` | 258 | 0 | 7 | 0 |
| `services/research/graph_runtime.py` | 258 | 1 | 2 | 7 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/packet_validator.py` | 257 | 2 | 5 | 0 |
| `core/schemas/__init__.py` | 256 | 0 | 0 | 0 |
| `tests/services/symbolic_computation/test_integration.py` | 256 | 5 | 16 | 7 |
| `tests/workers/test_violation_tracker.py` | 254 | 4 | 11 | 4 |
| `runtime/__init__.py` | 253 | 0 | 0 | 0 |
| `tests/workers/test_anomaly_classifier.py` | 253 | 5 | 2 | 11 |
| `scripts/research/extract_perplexity_pack.py` | 253 | 0 | 3 | 0 |
| `memory/retention_refcount.py` | 251 | 2 | 4 | 5 |
| `memory/warming_models.py` | 251 | 10 | 1 | 0 |
| `tests/tools/test_tool_search_meta.py` | 251 | 3 | 9 | 9 |
| `tests/memory/test_agent_persistence.py` | 251 | 3 | 7 | 8 |
| `tests/memory/test_pipeline_alignment_fixes.py` | 251 | 0 | 2 | 16 |
| `workflows/nodes/inject.py` | 251 | 0 | 0 | 2 |
| `.backup/mcp-tools-20260131/tool_call_wrapper.py` | 251 | 0 | 2 | 2 |
| `tests/test_policy_engine.py` | 250 | 0 | 10 | 0 |
| `scripts/cga_spec_generator.py` | 250 | 1 | 6 | 0 |
| `tools/l9_cli.py` | 249 | 0 | 4 | 0 |
| `memory/dead_letter.py` | 249 | 2 | 2 | 5 |
| `tests/runtime/test_mcp_server_registry.py` | 249 | 0 | 10 | 0 |
| `collaborative_cells/cell_registry.py` | 248 | 0 | 8 | 0 |
| `ci/check_tool_naming.py` | 248 | 0 | 4 | 0 |
| `adapters/tensorglobe_bridge/schemas.py` | 248 | 9 | 2 | 0 |
| `agents/cursor/cursor_retrieval_kernel.py` | 247 | 2 | 3 | 3 |
| `scripts/fix_timezone_imports.py` | 247 | 0 | 5 | 0 |
| `mcp_memory/src/rate_limiter.py` | 247 | 3 | 4 | 5 |
| `.backup/mcp-tools-20260131/tool_registry.py` | 247 | 0 | 8 | 0 |
| `tests/integration/test_closed_loop_learning.py` | 246 | 3 | 4 | 3 |
| `.github/scripts/generate-ai-collab-report.py` | 246 | 0 | 6 | 0 |
| `core/governance_integration.py` | 245 | 1 | 8 | 0 |
| `codegen/templates/python/module-template.py` | 245 | 0 | 0 | 3 |
| `core/resilience/retry.py` | 244 | 2 | 2 | 1 |
| `services/research/graph_state.py` | 244 | 3 | 1 | 0 |
| `core/calibration/uncertainty.py` | 243 | 0 | 4 | 0 |
| `motifs/tensor_motif_linker.py` | 243 | 2 | 5 | 0 |
| `mcp_memory/src/kernel/protocol.py` | 243 | 2 | 3 | 0 |
| `api/routes/research.py` | 242 | 2 | 1 | 3 |
| `core/observability/exporters.py` | 240 | 6 | 7 | 6 |
| `services/symbolic_computation/utils.py` | 240 | 1 | 8 | 0 |
| `scripts/refactor_dags_location.py` | 237 | 0 | 3 | 0 |
| `core/calibration/methods.py` | 234 | 0 | 5 | 0 |
| `core/commands/schemas.py` | 234 | 8 | 2 | 0 |
| `tests/integration/test_l_cto_memory_governance_integration.py` | 234 | 2 | 2 | 4 |
| `services/research/insight_extractor.py` | 234 | 1 | 4 | 1 |
| `mcp_memory/tests/test_mcp_server_smoke.py` | 233 | 0 | 6 | 3 |
| `runtime/mcp_tool.py` | 232 | 0 | 0 | 1 |
| `tests/memory/test_cypher_templates.py` | 231 | 3 | 10 | 4 |
| `codegen/Symbolic CodeGen/Supplemental Files/symbolic_computation_utils.py` | 231 | 1 | 8 | 0 |
| `api/auth.py` | 231 | 1 | 2 | 1 |
| `tests/test_l_cto_kernel_activation.py` | 230 | 3 | 12 | 0 |
| `tests/unit/test_deduplication.py` | 230 | 4 | 10 | 3 |
| `api/llm.py` | 230 | 0 | 3 | 0 |
| `email_agent/config.py` | 230 | 1 | 6 | 0 |
| `core/governance/policy_engine.py` | 228 | 2 | 3 | 1 |
| `ci/check_global_state.py` | 228 | 1 | 5 | 0 |
| `runtime/gmp_approval.py` | 227 | 0 | 0 | 7 |
| `scripts/fix_logging_to_structlog.py` | 227 | 0 | 2 | 0 |
| `memory/checkpoint/cursor_checkpoint_manager.py` | 225 | 1 | 1 | 2 |
| `memory/extractor/code_extractor.py` | 225 | 1 | 3 | 0 |
| `agents/cursor/scripts/cursor_check_mistakes.py` | 225 | 0 | 2 | 0 |
| `codegen/symbolic/candidates.py` | 225 | 1 | 5 | 0 |
| `memory/governance_patterns.py` | 224 | 2 | 3 | 0 |
| `tests/test_memory_adapter.py` | 224 | 2 | 8 | 7 |
| `tests/tools/test_tool_discovery.py` | 224 | 3 | 6 | 1 |
| `codegen/symbolic/verifier.py` | 224 | 1 | 5 | 0 |
| `codegen/symbolic/analyzer.py` | 223 | 2 | 7 | 0 |
| `services/symbolic_computation/core/models.py` | 223 | 10 | 0 | 0 |
| `core/commands/parser.py` | 222 | 0 | 3 | 0 |
| `runtime/tool_search_meta.py` | 222 | 0 | 0 | 1 |
| `tests/docker/test_migrations.py` | 222 | 3 | 9 | 0 |
| `tests/agents/test_agent_registry.py` | 222 | 16 | 12 | 0 |
| `core/moduleregistry.py` | 221 | 3 | 6 | 0 |
| `tests/runtime/test_tool_registry.py` | 221 | 0 | 10 | 14 |
| `codegen/Symbolic CodeGen/Supplemental Files/symbolic_computation_models.py` | 220 | 6 | 2 | 0 |
| `services/ocr_engine.py` | 220 | 0 | 2 | 0 |
| `core/codegen/cli.py` | 219 | 0 | 4 | 3 |
| `.backup/bootstrap-7phase/phase_4_load_identity.py` | 219 | 0 | 0 | 1 |
| `services/research/agents/critic_agent.py` | 218 | 1 | 1 | 2 |
| `workflows/nodes/report.py` | 216 | 0 | 0 | 1 |
| `tools/adr/adr_generator.py` | 214 | 0 | 3 | 0 |
| `scripts/memory/generate_delete_sql.py` | 214 | 0 | 1 | 2 |
| `api/routes/modules.py` | 214 | 0 | 1 | 1 |
| `core/l_agent_runtime/action_registry.py` | 213 | 2 | 7 | 0 |
| `memory/extractor/memory_extractor.py` | 213 | 1 | 5 | 0 |
| `config/rls_config.py` | 213 | 2 | 6 | 0 |
| `tests/agents/test_system_prompt_contracts.py` | 213 | 3 | 5 | 0 |
| `tests/governance/test_governance_propagation.py` | 212 | 1 | 2 | 6 |
| `tests/test_retention_refcount.py` | 211 | 1 | 3 | 13 |
| `codegen/dev_layer/tests/test_e2e_diff_generation.py` | 211 | 4 | 6 | 0 |
| `api/routes/worldmodel.py` | 211 | 0 | 1 | 5 |
| `core/observability/config.py` | 210 | 1 | 2 | 0 |
| `adapters/tensorglobe_bridge/security.py` | 210 | 1 | 8 | 0 |
| `orchestration/__init__.py` | 210 | 0 | 0 | 0 |
| `services/research/agents/planner_agent.py` | 210 | 1 | 2 | 2 |
| `orchestrators/evolution/interface.py` | 209 | 8 | 0 | 4 |
| `services/pdf_engine.py` | 209 | 0 | 1 | 0 |
| `tests/orchestrators/test_action_tool_orchestrator.py` | 208 | 1 | 4 | 4 |
| `tests/services/symbolic_computation/test_validator.py` | 208 | 7 | 25 | 0 |
| `mcp_memory/src/control_plane/config.py` | 208 | 1 | 3 | 0 |
| `memory/smoke_test.py` | 207 | 0 | 0 | 2 |
| `tests/core/test_fail_closed_registry.py` | 206 | 1 | 2 | 7 |
| `tests/memory/run_all_memory_tests.py` | 206 | 0 | 2 | 0 |
| `tests/e2e/test_memory_pipeline_e2e.py` | 206 | 5 | 18 | 0 |
| `scripts/research/run_single_deep_research.py` | 206 | 0 | 1 | 0 |
| `mcp_memory/src/memory_substrate/service.py` | 206 | 4 | 1 | 8 |
| `tests/ci/test_inline_import_enforcement.py` | 205 | 1 | 8 | 0 |
| `orchestrators/world_model/scheduler.py` | 205 | 1 | 3 | 1 |
| `core/agents/codegenagent/extract_yaml_specs.py` | 204 | 0 | 4 | 0 |
| `core/protocols/secrets_protocols.py` | 204 | 2 | 0 | 4 |
| `workflows/nodes/checkpoint.py` | 204 | 0 | 0 | 2 |
| `orchestrators/reasoning/adapter_node.py` | 204 | 2 | 3 | 1 |
| `config/research_settings.py` | 203 | 2 | 2 | 0 |
| `tests/unit/test_di_bootstrap.py` | 203 | 3 | 3 | 7 |
| `workflows/session/registry.py` | 203 | 1 | 10 | 0 |
| `codegen/dev_layer/am_engine/validate.py` | 202 | 2 | 4 | 0 |
| `tests/api/test_auth.py` | 201 | 1 | 8 | 0 |
| `core/tools/__init__.py` | 200 | 0 | 0 | 0 |
| `domain_tensor_bridge/world_model_bridge.py` | 200 | 3 | 1 | 4 |
| `tests/clients/test_memory_client.py` | 199 | 0 | 1 | 3 |
| `tests/performance/test_memory_benchmarks.py` | 199 | 2 | 11 | 0 |
| `tools/superpack_reports/config.py` | 198 | 1 | 3 | 0 |
| `core/graph/query/graph_search_query_builder.py` | 198 | 0 | 2 | 0 |
| `tools/superpack_reports/memory_report.py` | 197 | 0 | 2 | 0 |
| `tests/core/agents/test_executor.py` | 196 | 0 | 0 | 10 |
| `tests/performance/test_state_bloat.py` | 196 | 1 | 8 | 0 |
| `ir_engine/__init__.py` | 196 | 0 | 0 | 0 |
| `tests/unit/test_tool_registry_cache.py` | 195 | 6 | 15 | 0 |
| `workflows/nodes/extract.py` | 195 | 0 | 0 | 2 |
| `orchestrators/meta/interface.py` | 195 | 8 | 0 | 3 |
| `core/agents/bootstrap/phase_1_load_kernels.py` | 194 | 1 | 0 | 1 |
| `runtime/tool_packages.py` | 194 | 0 | 3 | 0 |
| `conftest.py` | 193 | 0 | 1 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/world_model_bridge.py` | 193 | 3 | 1 | 4 |
| `services/symbolic_computation/models.py` | 193 | 6 | 2 | 0 |
| `mcp_memory/src/embeddings.py` | 192 | 0 | 0 | 5 |
| `mcp_memory/src/safety/api.py` | 192 | 4 | 0 | 5 |
| `tests/core/bootstrap/test_executor_governance.py` | 191 | 1 | 5 | 5 |
| `core/schemas/universal_schema.py` | 190 | 0 | 1 | 0 |
| `domain_tensor_bridge/anomaly_handler.py` | 190 | 4 | 0 | 2 |
| `tests/tools/test_tool_audit_flush.py` | 190 | 1 | 2 | 6 |
| `tests/core/governance/test_validation.py` | 189 | 4 | 12 | 0 |
| `tests/tools/test_dynamic_tool_binding.py` | 188 | 3 | 9 | 3 |
| `memory/vector_search_config.py` | 187 | 1 | 6 | 1 |
| `tests/memory/test_ingestion_audit.py` | 187 | 4 | 16 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/anomaly_handler.py` | 187 | 4 | 0 | 2 |
| `domain_tensor_bridge/escalation_handler.py` | 185 | 4 | 1 | 2 |
| `codegen/symbolic/pipeline.py` | 185 | 1 | 2 | 0 |
| `core/agents/bootstrap/phase_0_validate.py` | 184 | 0 | 0 | 1 |
| `core/agents/bootstrap/phase_6_wire_governance.py` | 184 | 0 | 0 | 1 |
| `tests/api/test_agent_auth.py` | 183 | 2 | 8 | 0 |
| `tests/api/test_factory_path_safety.py` | 183 | 8 | 12 | 1 |
| `core/governance/__init__.py` | 182 | 0 | 0 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/escalation_handler.py` | 182 | 4 | 1 | 2 |
| `tests/core/test_moduleregistry.py` | 180 | 0 | 11 | 0 |
| `codegen/templates/python/dora-template.py` | 180 | 0 | 0 | 1 |
| `core/agents/bootstrap/phase_3_bind_kernels.py` | 179 | 0 | 0 | 1 |
| `tests/test_ci_configuration.py` | 179 | 8 | 20 | 0 |
| `tests/tools/test_redis_tools.py` | 179 | 4 | 0 | 8 |
| `tests/tools/test_sanitizer_validation_order.py` | 179 | 1 | 5 | 0 |
| `tests/os/test_bootstrap.py` | 179 | 0 | 9 | 0 |
| `mcp_memory/src/db.py` | 179 | 0 | 0 | 7 |
| `tools/superpack_reports/workers_report.py` | 178 | 0 | 2 | 0 |
| `tests/memory/test_substrate_dag.py` | 178 | 0 | 7 | 4 |
| `config/memory_substrate_settings.py` | 177 | 2 | 2 | 0 |
| `scripts/agents/run_bootstrap_l_graph.py` | 177 | 0 | 0 | 1 |
| `codegen/symbolic/spec.py` | 176 | 5 | 2 | 0 |
| `memory/semantic_search.py` | 174 | 1 | 0 | 1 |
| `tests/docker/test_env_validation.py` | 174 | 3 | 8 | 0 |
| `tests/memory/test_query_classifier.py` | 174 | 1 | 15 | 0 |
| `tests/runtime/test_fail_closed_task_queue.py` | 174 | 1 | 2 | 6 |
| `services/symbolic_computation/config.py` | 174 | 1 | 2 | 0 |
| `domain_tensor_bridge/tensor_coordinator.py` | 173 | 2 | 1 | 3 |
| `tools/mac_protocol.py` | 172 | 4 | 2 | 0 |
| `tests/tools/conftest.py` | 172 | 0 | 12 | 0 |
| `tests/tools/test_tool_registry_negative.py` | 172 | 1 | 8 | 0 |
| `domain_tensor_bridge/domain_packet_handler.py` | 171 | 1 | 2 | 3 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/tensor_coordinator.py` | 171 | 2 | 1 | 3 |
| `tests/memory/test_checkpoint_metrics_pool.py` | 170 | 5 | 14 | 0 |
| `workflows/__init__.py` | 170 | 0 | 0 | 0 |
| `.github/scripts/validate-readme-sections.py` | 170 | 0 | 3 | 0 |
| `tests/memory/test_ingestion_transaction.py` | 169 | 1 | 2 | 5 |
| `domain_tensor_bridge/compliance_checker.py` | 168 | 3 | 2 | 0 |
| `domain_tensor_bridge/context_enricher.py` | 168 | 2 | 1 | 1 |
| `tests/memory/test_substrate_semantic.py` | 168 | 1 | 3 | 6 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/compliance_checker.py` | 168 | 3 | 2 | 0 |
| `tools/superpack_reports/governance_report.py` | 167 | 0 | 2 | 0 |
| `memory/working_memory_adapter.py` | 167 | 1 | 1 | 2 |
| `domain_tensor_bridge/embedding_processor.py` | 167 | 2 | 3 | 0 |
| `tests/memory/test_substrate_alignment.py` | 167 | 3 | 0 | 10 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/embedding_processor.py` | 167 | 2 | 3 | 0 |
| `core/tools/discovery_tracing.py` | 166 | 3 | 3 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/domain_packet_handler.py` | 166 | 1 | 2 | 3 |
| `core/decorators.py` | 165 | 0 | 6 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/context_enricher.py` | 165 | 2 | 1 | 1 |
| `mcp_memory/src/observability/logging.py` | 165 | 0 | 4 | 0 |
| `domain_tensor_bridge/tensoraios_bridge.py` | 164 | 1 | 1 | 5 |
| `api/webhook_twilio.py` | 164 | 0 | 1 | 1 |
| `core/schemas/tests/test_discriminators.py` | 163 | 6 | 14 | 0 |
| `core/kernel_wiring/__init__.py` | 162 | 0 | 1 | 0 |
| `memory/consolidation/promotion_rules.py` | 162 | 1 | 3 | 0 |
| `tests/core/agents/codegenagent/test_c_gmp_engine.py` | 162 | 1 | 8 | 6 |
| `tests/test_imports.py` | 161 | 5 | 7 | 0 |
| `tests/kernel/test_kernel_loader.py` | 161 | 0 | 10 | 0 |
| `tests/world_model/test_wm_integrity.py` | 160 | 0 | 0 | 10 |
| `domain_tensor_bridge/reflective_auditor.py` | 159 | 2 | 1 | 0 |
| `tests/tools/test_mcp_tools.py` | 159 | 3 | 0 | 7 |
| `tests/tools/test_memory_tools.py` | 159 | 4 | 0 | 7 |
| `tests/services/symbolic_computation/test_c_gmp_engine.py` | 159 | 1 | 8 | 6 |
| `codegen/Symbolic CodeGen/Supplemental Files/symbolic_computation_config.py` | 159 | 2 | 2 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/reflective_auditor.py` | 159 | 2 | 1 | 0 |
| `tests/memory/test_substrate_service.py` | 158 | 0 | 10 | 3 |
| `tests/api/test_bootstrap_fail_fast.py` | 158 | 3 | 3 | 4 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/tensoraios_bridge.py` | 158 | 1 | 1 | 5 |
| `governance/rejection_recorder.py` | 158 | 0 | 3 | 0 |
| `core/calibration/config.py` | 157 | 0 | 3 | 0 |
| `graph_adapter/packet_node_adapter.py` | 157 | 1 | 2 | 1 |
| `memory/extractor/module_schema_extractor.py` | 156 | 1 | 2 | 0 |
| `tools/architecture_reports/function_signatures_report.py` | 155 | 0 | 4 | 0 |
| `config/cursor_langgraph_config.py` | 155 | 1 | 2 | 0 |
| `tests/memory/test_extraction_pipeline.py` | 155 | 0 | 0 | 4 |
| `tests/agents/test_l_cto_memory_emission.py` | 155 | 1 | 0 | 4 |
| `tools/superpack_reports/main.py` | 153 | 0 | 2 | 0 |
| `core/commands/__init__.py` | 153 | 0 | 2 | 3 |
| `tests/unit/test_execution_plan_snapshot.py` | 153 | 4 | 4 | 3 |
| `codegen/dev_layer/tests/test_determinism.py` | 153 | 3 | 6 | 0 |
| `tests/core/bootstrap/test_executor_idempotency.py` | 152 | 0 | 2 | 7 |
| `tests/memory/test_retrieval_audit.py` | 151 | 2 | 12 | 0 |
| `tests/performance/test_restart_recovery.py` | 151 | 0 | 0 | 10 |
| `tools/architecture_reports/main.py` | 150 | 0 | 2 | 0 |
| `core/agents/__init__.py` | 150 | 0 | 1 | 0 |
| `codegen/symbolic/selector.py` | 150 | 1 | 2 | 0 |
| `tests/memory/test_memory_ingestion.py` | 149 | 0 | 0 | 10 |
| `tests/services/symbolic_computation/test_code_generator.py` | 149 | 6 | 7 | 5 |
| `agents/cursor/cursor_client.py` | 149 | 1 | 5 | 0 |
| `tools/superpack_reports/index_report.py` | 148 | 0 | 1 | 0 |
| `domain_tensor_bridge/packet_formatter.py` | 148 | 1 | 4 | 0 |
| `tests/tools/test_tool_packages.py` | 148 | 3 | 12 | 0 |
| `tools/superpack_reports/api_report.py` | 147 | 0 | 2 | 0 |
| `memory/text_utils.py` | 147 | 0 | 2 | 0 |
| `domain_tensor_bridge/analogical_reasoner.py` | 147 | 2 | 0 | 1 |
| `domain_tensor_bridge/causal_reasoner.py` | 147 | 2 | 2 | 1 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/packet_formatter.py` | 147 | 1 | 4 | 0 |
| `core/kernels/__init__.py` | 146 | 0 | 1 | 0 |
| `domain_tensor_bridge/domain_context_builder.py` | 146 | 2 | 1 | 0 |
| `domain_tensor_bridge/symbolic_reasoner.py` | 146 | 2 | 2 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/symbolic_reasoner.py` | 146 | 2 | 2 | 0 |
| `workflows/dags/gmp/executor.py` | 145 | 1 | 6 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/domain_context_builder.py` | 145 | 2 | 1 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/analogical_reasoner.py` | 144 | 2 | 0 | 1 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/causal_reasoner.py` | 144 | 2 | 2 | 1 |
| `orchestrators/memory/interface.py` | 144 | 4 | 0 | 1 |
| `tools/architecture_reports/config.py` | 143 | 1 | 3 | 0 |
| `tests/memory/test_consolidation.py` | 143 | 1 | 4 | 5 |
| `agents/research_agent/__init__.py` | 143 | 0 | 0 | 0 |
| `memory/index_syncer.py` | 142 | 1 | 1 | 3 |
| `.github/scripts/validate-protected-files.py` | 142 | 0 | 3 | 0 |
| `tools/architecture_reports/async_function_map_report.py` | 141 | 1 | 4 | 0 |
| `tools/superpack_reports/tools_report.py` | 141 | 0 | 2 | 0 |
| `tests/core/test_auto_registry.py` | 140 | 0 | 11 | 0 |
| `tests/core/agents/test_agent_executor_bootstrap_bridge.py` | 139 | 0 | 3 | 2 |
| `orchestrators/world_model/interface.py` | 139 | 4 | 0 | 2 |
| `services/symbolic_computation/logger.py` | 139 | 1 | 4 | 0 |
| `core/retrievers/substrate_retriever.py` | 138 | 1 | 2 | 1 |
| `orchestrators/agent_execution/interface.py` | 138 | 4 | 0 | 2 |
| `tests/world_model/test_world_model_repository_basic.py` | 137 | 3 | 2 | 13 |
| `agents/__init__.py` | 137 | 0 | 0 | 0 |
| `mac_agent/config.py` | 136 | 1 | 2 | 0 |
| `tools/architecture_reports/file_metrics_report.py` | 134 | 1 | 3 | 0 |
| `core/calibration/__init__.py` | 134 | 0 | 0 | 0 |
| `memory/extractor/base_extractor.py` | 132 | 1 | 5 | 0 |
| `tests/orchestrators/test_task_execution.py` | 132 | 0 | 10 | 0 |
| `tests/services/test_tool_feedback_service.py` | 132 | 4 | 6 | 9 |
| `agents/cursor/GMP-v2.0-Perplex-Py-Scripts/script_1.py` | 132 | 0 | 0 | 0 |
| `api/whatsapp.py` | 132 | 0 | 2 | 0 |
| `tools/architecture_reports/class_definitions_report.py` | 131 | 0 | 3 | 0 |
| `tools/architecture_reports/inheritance_graph_report.py` | 130 | 0 | 3 | 0 |
| `domain_tensor_bridge/__init__.py` | 130 | 0 | 0 | 0 |
| `tests/integration/test_api_memory_integration.py` | 130 | 1 | 14 | 0 |
| `agents/cursor/extractors/base_extractor.py` | 130 | 1 | 4 | 0 |
| `orchestrators/pattern/__init__.py` | 129 | 0 | 0 | 0 |
| `services/research/__init__.py` | 129 | 0 | 0 | 0 |
| `services/tool_learning_scheduler.py` | 128 | 0 | 0 | 1 |
| `workers/__init__.py` | 127 | 0 | 0 | 0 |
| `tools/architecture_reports/pydantic_models_report.py` | 126 | 0 | 3 | 0 |
| `tests/api/routes/test_registry.py` | 126 | 0 | 9 | 0 |
| `core/agents/bootstrap/__init__.py` | 125 | 0 | 0 | 0 |
| `workflows/nodes/deploy.py` | 125 | 0 | 0 | 2 |
| `memory/timeline_service.py` | 124 | 1 | 1 | 2 |
| `tests/core/governance/test_policy_registry.py` | 124 | 0 | 6 | 0 |
| `tests/api/test_slack_routes.py` | 124 | 1 | 2 | 5 |
| `tests/api/test_websocket_auth.py` | 124 | 1 | 0 | 5 |
| `codegen/Symbolic CodeGen/Supplemental Files/symbolic_computation_logger.py` | 124 | 1 | 4 | 0 |
| `tests/core/test_fail_closed_executor.py` | 123 | 1 | 0 | 4 |
| `tests/orchestrators/test_kernel_injection.py` | 121 | 0 | 10 | 0 |
| `orchestrators/action_tool/interface.py` | 121 | 4 | 0 | 1 |
| `orchestrators/reasoning/interface.py` | 121 | 4 | 0 | 1 |
| `SDK/__init__.py` | 121 | 0 | 0 | 0 |
| `core/fastapi_lifespan.py` | 120 | 0 | 0 | 0 |
| `core/eos/__init__.py` | 120 | 0 | 0 | 0 |
| `memory/packet_serializer.py` | 120 | 0 | 5 | 0 |
| `tests/runtime/test_websocket_orchestrator_basic.py` | 119 | 2 | 1 | 7 |
| `codegen/code-gen-files/__init__.py` | 119 | 0 | 0 | 0 |
| `codegen/compiler/transcript_compiler.py` | 119 | 1 | 1 | 0 |
| `core/resilience/protocols.py` | 118 | 1 | 0 | 0 |
| `tools/adr/adr_scanner.py` | 117 | 0 | 1 | 0 |
| `tools/architecture_reports/route_handlers_report.py` | 117 | 0 | 1 | 0 |
| `api/os_routes.py` | 117 | 0 | 0 | 3 |
| `services/symbolic_computation/health_check.py` | 117 | 0 | 0 | 1 |
| `tests/memory/test_memory_adapter_basic.py` | 115 | 1 | 3 | 3 |
| `tests/scripts/test_factory_extract_cli.py` | 115 | 6 | 10 | 1 |
| `tests/orchestration/test_input_segmenter.py` | 115 | 2 | 10 | 0 |
| `tests/kernel/test_kernel_merge.py` | 115 | 0 | 7 | 0 |
| `tools/architecture_reports/imports_report.py` | 114 | 0 | 2 | 0 |
| `tests/world_model/test_wm_nodes.py` | 114 | 0 | 0 | 9 |
| `tests/adapters/tensorglobe_bridge/test_tensorglobe_eos_gating.py` | 114 | 0 | 5 | 2 |
| `workflows/dags/__init__.py` | 114 | 0 | 0 | 0 |
| `world_model/nodes/__init__.py` | 114 | 0 | 0 | 0 |
| `core/agents/codegenagent/validation_self_corrector.py` | 113 | 1 | 4 | 0 |
| `memory/consolidation/__init__.py` | 113 | 0 | 0 | 0 |
| `api/db.py` | 113 | 0 | 0 | 2 |
| `core/l_agent_runtime/__init__.py` | 112 | 0 | 0 | 0 |
| `tests/core/agents/codegenagent/test_meta_loader.py` | 112 | 1 | 9 | 0 |
| `tests/runtime/test_ws_protocol_static.py` | 112 | 3 | 5 | 0 |
| `agents/cursor/GMP-v2.0-Perplex-Py-Scripts/script.py` | 112 | 0 | 0 | 0 |
| `domain_tensor_bridge/tests/domain_tensor_bridge/test_bridge_controller.py` | 111 | 2 | 2 | 6 |
| `tests/os/test_controller.py` | 111 | 0 | 3 | 0 |
| `agents/cursor/__init__.py` | 111 | 0 | 0 | 0 |
| `mcp_memory/src/observability/__init__.py` | 111 | 0 | 0 | 0 |
| `core/kernel_wiring/execution_wiring.py` | 110 | 0 | 3 | 0 |
| `tests/core/test_singleton_auto_registry.py` | 110 | 0 | 13 | 0 |
| `tests/services/symbolic_computation/test_meta_loader.py` | 109 | 1 | 9 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_bridge_controller.py` | 109 | 2 | 2 | 6 |
| `services/symbolic_computation/exceptions.py` | 109 | 5 | 1 | 0 |
| `core/di/__init__.py` | 108 | 0 | 0 | 0 |
| `codegen/compiler/schemas.py` | 108 | 0 | 1 | 0 |
| `tests/integration/test_kernel_router_orchestrator_end_to_end.py` | 107 | 1 | 6 | 1 |
| `services/research/tools/__init__.py` | 107 | 0 | 0 | 0 |
